caseid,weight,MDregvote,likelyvoter,Question25_treat,Question29_30_order,Question1,Question2,Question3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,Question14,Question14_other,Question15,Question16,Question17,Question18,Question19,Question20,Question21,Question22_1,Question22_2,Question22_3,Question22_4,Question22_5,Question22_6,Question22_7,Question22_8,Question22_9,Question22_99,Question23,Question24,Question25a,Question25b,Question26_1,Question26_2,Question26_3,Question26_4,Question26_5,Question26_6,Question26_7,Question26_8,Question26_9,Question26_10,Question26_19,Question26_99,Question27,Question28,Question29,Question30,urbanicity2,birthyr,gender,race,hispanic,educ,marstat,employ,ownhome,faminc_new,child18,pid3,pid7,presvote16post,presvote20post,inputstate,inputzip,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1900096806.0,0.502194372702595,Yes,Very likely,Question25a,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat unfavorable,Somewhat favorable,Never heard,No opinion,Very favorable,No opinion,Somewhat favorable,Healthcare,__NA__,Somewhat enthusiastic,Abortion should be legal and generally available,Fair,About the same as a year ago,Never,0.0,don't know,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,75.0,Two of these statements,not asked,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,"They should be paid more, but less than the minimum wage ($15/hr)",Not sure/No Opinion,Not sure,Not sure,Rural area,1976.0,Female,Black,No,2-year,Divorced,Permanently disabled,Rent,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,20876.0,Yes,Moderate,Hardly at all,Nothing in particular,Seldom,No,Somewhat important,A few times a month,2024-10-25T18:28:27.065,2024-10-25T18:54:17.313
1893225382.0,0.478918818620214,Yes,Almost certain,Question25a,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,No opinion,Somewhat favorable,Somewhat favorable,Never heard,Somewhat favorable,No opinion,Never heard,Very favorable,Other,Democratic backsliding,Somewhat enthusiastic,Abortion should be legal and generally available,Fair,Better off than a year ago,Rarely,1.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,60.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Palestinians,Strongly favor,Somewhat oppose,Suburban area,1981.0,Male,White,No,Post-grad,Never married,Part-time,Rent,"$20,000 - $29,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21044.0,Yes,Very liberal,Most of the time,Buddhist,A few times a year,No,Not too important,Never,2024-10-25T18:38:16.597,2024-10-25T18:54:22.099
1900097454.0,1.77528810797516,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Very unfavorable,Very favorable,Very favorable,Very favorable,Very favorable,No opinion,Very favorable,US Supreme court appointments,__NA__,Very enthusiastic,Abortion should be legal with accessibility restrictions,Fair,About the same as a year ago,Never,6.0,don't know,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,96.0,not asked,Four of these statements,selected,selected,selected,selected,selected,selected,selected,not selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Israelis,Neither favor nor oppose,Neither favor nor oppose,Big city,1939.0,Female,Black,No,No HS,Widowed,Retired,Rent,"$10,000 - $19,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21222.0,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2024-10-25T18:40:52.503,2024-10-25T19:04:04.389
1898789136.0,0.631317399732286,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,No opinion,Never heard,Very favorable,Somewhat favorable,No opinion,Very favorable,Climate,__NA__,Very enthusiastic,Abortion should be legal and generally available,Fair,Better off than a year ago,Rarely,10.0,10.0,not selected,selected,selected,not selected,not selected,selected,not selected,selected,not selected,not selected,No,80.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Israelis,Strongly favor,Somewhat favor,Suburban area,1990.0,Female,Middle Eastern,No,4-year,Never married,Part-time,Other,"$120,000 - $149,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Maryland,20910.0,Yes,Liberal,Most of the time,Jewish,Once a week,No,Not at all important,Once a week,2024-10-25T18:58:23.041,2024-10-25T19:05:55.294
1900096984.0,0.771384444394172,Yes,Very likely,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Very favorable,Somewhat unfavorable,Very favorable,Very favorable,Very favorable,Very favorable,Somewhat favorable,Somewhat favorable,Abortion,__NA__,Very enthusiastic,Abortion should be legal with accessibility restrictions,Fair,About the same as a year ago,Rarely,don't know,don't know,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,not selected,not selected,No,85.0,All four of these statements,not asked,not selected,not selected,not selected,not selected,selected,selected,selected,not selected,not selected,not selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Not sure/No Opinion,Somewhat favor,Somewhat favor,Suburban area,1960.0,Female,Black,No,2-year,Married,Full-time,Own,"$70,000 - $79,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Maryland,21228.0,Yes,Conservative,Only now and then,Something else,A few times a year,Yes,Somewhat important,Once a day,2024-10-25T18:53:25.535,2024-10-25T19:15:07.399
1899094382.0,0.323890671682647,Yes,Almost certain,Question25a,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Very unfavorable,Somewhat favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Very favorable,Very unfavorable,Never heard,Very favorable,Climate,__NA__,Very enthusiastic,Abortion should be legal and generally available,Poor,Worse off than a year ago,Frequently,15.0,15.0,not selected,selected,not selected,not selected,not selected,selected,selected,not selected,not selected,not selected,No,don't know,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Palestinians,Strongly favor,Strongly oppose,Big city,1993.0,Female,White,No,Post-grad,Domestic / civil partnership,Part-time,Rent,"$60,000 - $69,999",No,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Maryland,21217.0,Yes,Very liberal,Most of the time,Protestant,More than once a week,No,Very important,Seldom,2024-10-25T19:09:29.301,2024-10-25T19:16:19.283
1900096038.0,0.579551328449112,Yes,Almost certain,Question25a,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Undecided,Very favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Somewhat unfavorable,Never heard,Somewhat favorable,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Crime,__NA__,Somewhat enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Fair,About the same as a year ago,Rarely,don't know,don't know,selected,not selected,not selected,not selected,not selected,not selected,selected,selected,not selected,not selected,No,61.0,All four of these statements,not asked,not selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,selected,not selected,not selected,not selected,Their pay is about right,Not sure/No Opinion,Strongly favor,Not sure,Suburban area,2000.0,Male,Black,No,4-year,Never married,Unemployed,Rent,Prefer not to say,No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Maryland,21701.0,Yes,Conservative,Hardly at all,Nothing in particular,A few times a year,Yes,Not too important,A few times a month,2024-10-25T19:10:14.798,2024-10-25T19:17:38.852
1900097568.0,0.676489484310909,Yes,Very likely,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Undecided,Very favorable,No opinion,Very favorable,No opinion,Very favorable,No opinion,Very favorable,Very favorable,Somewhat favorable,Very favorable,Gun policy,__NA__,Very enthusiastic,"Abortion should be legal within rare cases, i.e., rape, incest, life of the mother",Fair,Better off than a year ago,Occasionally,14.0,don't know,not selected,selected,not selected,selected,not selected,not selected,not selected,selected,not selected,not selected,No,88.0,not asked,Two of these statements,not selected,not selected,selected,not selected,not selected,not selected,selected,not selected,selected,selected,not selected,not selected,Not sure,Israelis,Somewhat favor,Somewhat favor,Suburban area,1984.0,Male,White,No,High school graduate,Married,Full-time,Rent,"Less than $10,000",Yes,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21244.0,Yes,Moderate,Only now and then,Protestant,Once a week,Yes,Very important,A few times a week,2024-10-25T18:53:11.609,2024-10-25T19:21:06.937
1899476374.0,0.872168888218848,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Very favorable,Very favorable,Somewhat favorable,Somewhat favorable,No opinion,Somewhat favorable,Other,democracy,Very enthusiastic,Abortion should be legal and generally available,Good,Better off than a year ago,Never,1.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,100.0,Three of these statements,not asked,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Palestinians,Strongly favor,Strongly oppose,Suburban area,1966.0,Female,White,No,Post-grad,Never married,Full-time,Own,"$120,000 - $149,999",No,Democrat,Strong Democrat,Hillary Clinton,Joe Biden,Maryland,21784.0,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-10-25T18:55:44.712,2024-10-25T19:26:26.881
1900176808.0,0.649600232114407,Yes,Almost certain,Question25b,Question29 first,Kamala Harris (Democrat),Larry Hogan (Republican),Yes,Somewhat favorable,Very unfavorable,Somewhat unfavorable,Somewhat favorable,Very favorable,Never heard,Very favorable,Somewhat favorable,Very unfavorable,Somewhat unfavorable,Crime,__NA__,Not at all enthusiastic,Abortion should be legal with accessibility restrictions,Good,About the same as a year ago,Never,1.0,1.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,50.0,not asked,Four of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should be paid the minimum wage or more ($15/hr),Israelis,Strongly favor,Somewhat oppose,Smaller city,1974.0,Male,White,No,4-year,Married,Unemployed,Own,"$120,000 - $149,999",Yes,Democrat,Not very strong Democrat,Hillary Clinton,Joe Biden,Maryland,21502.0,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Not too important,A few times a week,2024-10-25T19:17:45.929,2024-10-25T19:28:35.759
1900213850.0,0.846999986329273,Yes,Almost certain,Question25a,Question29 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Somewhat unfavorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat favorable,Somewhat unfavorable,Somewhat unfavorable,Very favorable,Very favorable,Gun policy,__NA__,Very enthusiastic,Abortion should be legal with accessibility restrictions,Excellent,Better off than a year ago,Never,0.0,0.0,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,No,64.0,One of these statements,not asked,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,not selected,selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Both equally,Somewhat favor,Somewhat favor,Big city,2000.0,Female,White,No,4-year,Never married,Full-time,Own,"$80,000 - $99,999",No,Democrat,Not very strong Democrat,Did not vote for President,Joe Biden,Maryland,20850.0,Yes,Moderate,Some of the time,Roman Catholic,Once or twice a month,Yes,Somewhat important,Seldom,2024-10-25T19:39:24.029,2024-10-25T19:47:28.755
1900204474.0,1.97615631582269,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Somewhat favorable,Somewhat unfavorable,Somewhat favorable,Somewhat favorable,Very unfavorable,Never heard,Somewhat favorable,Somewhat unfavorable,No opinion,Very favorable,Climate,__NA__,Not at all enthusiastic,Abortion should be legal and generally available,Fair,About the same as a year ago,Frequently,38.0,41.0,not selected,not selected,selected,selected,not selected,selected,not selected,not selected,not selected,not selected,No,50.0,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,selected,selected,selected,not selected,not selected,They should not be paid at all,Palestinians,Somewhat favor,Somewhat oppose,Rural area,1985.0,Female,White,No,Some college,Married,Full-time,Own,"$120,000 - $149,999",No,Independent,Lean Democrat,Other,Joe Biden,Maryland,21601.0,Yes,Liberal,Some of the time,Protestant,Seldom,No,Somewhat important,Once a week,2024-10-25T19:41:35.820,2024-10-25T19:49:38.891
1900204460.0,0.934267727177895,Yes,Almost certain,Question25b,Question30 first,Kamala Harris (Democrat),Angela Alsobrooks (Democrat),Yes,Very favorable,Very unfavorable,Somewhat favorable,Somewhat favorable,Very favorable,Never heard,Very favorable,Very favorable,No opinion,Very favorable,US Supreme court appointments,__NA__,Very enthusiastic,Abortion should be legal and generally available,Good,About the same as a year ago,Occasionally,20.0,20.0,selected,selected,selected,not selected,not selected,selected,selected,not selected,not selected,not selected,No,40.0,not asked,Three of these statements,selected,selected,selected,selected,selected,selected,selected,not selected,selected,selected,not selected,not selected,"They should be paid more, but less than the minimum wage ($15/hr)",Both equally,Somewhat favor,Somewhat favor,Suburban area,1986.0,Female,White,No,4-year,Married,Full-time,Own,"$200,000 - $249,999",No,Democrat,Strong Democrat,Did not vote for President,Joe Biden,Maryland,21012.0,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2024-10-25T19:46:31.320,2024-10-25T19:54:47.368
